loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], vbatLatest (V), magADC[0], magADC[1], magADC[2], BaroAlt (cm), gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
1760, 379454595,   8,  12, -16,   7,  12,  13,   1,   1,   1,  -7,  -8, 1307, 0.000, 986, 186, -236, 100, -80, -320,  51, -28, 135, 3514, 1313, 1269, 1351, 1295, 0, SMALL_ANGLE, IDLE, 1, 1
1776, 379470527,  -1,   9,   0,   7,  13,  13,  -8,  -4,   1,  -7,  -8, 1306, 0.000, 986, 186, -236, 107,  38, -291, -53, -89,  89, 3782, 1339, 1277, 1309, 1299, 0, SMALL_ANGLE, IDLE, 1, 1
1792, 379486462,  -8,   3,   8,   7,  14,  13,  -8,  -4,   1,  -8,  -9, 1306, 0.000, 986, 186, -236, 107, 121, -246, -110, -111, -24, 3508, 1349, 1281, 1289, 1305, 0, SMALL_ANGLE, IDLE, 1, 1
1808, 379502367, -10,  -1,  -6,   6,  14,  13,   2,  -3,   1,  -8,  -9, 1306, 0.000, 986, 186, -236, 115, 140, -195, -23,  71, -84, 3514, 1325, 1291, 1307, 1301, 0, SMALL_ANGLE, IDLE, 1, 1
1824, 379518276, -12,  -3, -13,   5,  14,  13,   3,   0,   1,  -7,  -8, 1306, 0.000, 986, 186, -236, 123, 163, -144,  28, 223, -102, 3224, 1321, 1299, 1313, 1291, 0, SMALL_ANGLE, IDLE, 1, 1
1840, 379534206, -12,  -8,   7,   3,  13,  12,   0,  -1,   1,  -7,  -8, 1306, 0.000, 1020, 186, -234, 123, 161, -85, -99, 227, -162, 3340, 1338, 1292, 1282, 1312, 0, SMALL_ANGLE, IDLE, 1, 1
1856, 379550139,  -5, -10, -13,   2,  12,  12,   5,  -5,   1,  -7,  -8, 1306, 0.008, 1020, 186, -234, 131,  81, -55,  30, -83, 114, 3183, 1300, 1308, 1306, 1310, 0, SMALL_ANGLE, IDLE, 1, 1
1872, 379566134,   4, -10,  -4,   2,  11,  12,   6,   1,   1,  -7,  -7, 1306, 0.008, 1020, 186, -234, 131, -34, -59, -20, 359, -124, 3507, 1304, 1284, 1312, 1324, 0, SMALL_ANGLE, IDLE, 1, 1
1888, 379582064,  11,  -9,  -7,   3,  10,  11,   0,   0,   1,  -7,  -8, 1305, 0.000, 1020, 186, -234, 139, -120, -70,  -9, 875, -21, 3271, 1296, 1286, 1316, 1322, 0, SMALL_ANGLE, IDLE, 1, 1
1904, 379598012,  18, -11,   3,   5,   9,  11,  -1,  -7,   1,  -7,  -8, 1305, 0.000, 1020, 186, -234, 147, -200, -51, -71,  72, 177, 3587, 1288, 1278, 1304, 1350, 0, SMALL_ANGLE, IDLE, 1, 1
1920, 379613959,  21,  -5,   7,   7,   9,  11,   1,   1,   1,  -7,  -8, 1305, 0.000, 1020, 186, -234, 147, -234, -116, -92, -71, -31, 4098, 1299, 1253, 1321, 1347, 0, SMALL_ANGLE, IDLE, 1, 1
1936, 379629881,  14,  -2, -12,   8,   8,  11,  -5,   4,   1,  -7,  -9, 1305, 0.000, 1011, 171, -236, 156, -159, -157,  13, 360, -652, 3130, 1297, 1279, 1333, 1311, 0, SMALL_ANGLE, IDLE, 1, 1
1952, 379645852,   5,   2, -30,   9,   8,  11,  -4,   2,   1,  -8,  -9, 1305, 0.000, 1011, 171, -236, 164, -41, -225, 121, 116, -162, 3776, 1288, 1302, 1346, 1284, 0, SMALL_ANGLE, IDLE, 1, 1
1968, 379661793,  -9,   8, -10,   9,   9,   9, -13,   2,   1,  -8, -10, 1306, 0.000, 1011, 171, -236, 164, 131, -296,  -4, 801, -67, 3520, 1337, 1301, 1313, 1273, 0, SMALL_ANGLE, IDLE, 1, 1
1984, 379677737, -17,  12,  -9,   8,  10,   8,  -1,   2,   1,  -8, -10, 1306, 0.000, 1011, 171, -236, 172, 220, -348,  -9, 382, -135, 3822, 1339, 1293, 1321, 1271, 0, SMALL_ANGLE, IDLE, 1, 1
2000, 379693675, -24,  12,  -1,   6,  11,   8,  -1,   4,   0,  -9,  -9, 1306, 0.000, 1011, 171, -236, 172, 285, -376, -53, 1442, -21, 3543, 1359, 1291, 1307, 1267, 0, SMALL_ANGLE, IDLE, 1, 1
2016, 379709626, -23,  11,   5,   3,  12,   8,   2,  -3,   0, -10,  -8, 1307, 0.000, 1011, 171, -236, 181, 280, -382, -83, 421, 156, 3736, 1358, 1292, 1296, 1282, 0, SMALL_ANGLE, IDLE, 1, 1
2032, 379725585, -15,   4, -17,   2,  13,   8,   4,  -4,   0, -11,  -6, 1307, 0.000, 1033, 187, -231, 189, 180, -327,  67,  93, -452, 3518, 1320, 1312, 1320, 1276, 0, SMALL_ANGLE, IDLE, 1, 1
2048, 379741521,  -4,   0,   3,   1,  13,   7,   9,  -3,   0, -11,  -6, 1307, 0.000, 1033, 187, -231, 189,  46, -274, -56,  13, -157, 3500, 1321, 1281, 1313, 1313, 0, SMALL_ANGLE, IDLE, 1, 1
2064, 379757466,   4,  -6, -16,   1,  13,   7,   4,  -5,   0, -11,  -6, 1307, 0.000, 1033, 187, -231, 198, -58, -200,  58, -69, -377, 3673, 1291, 1305, 1327, 1305, 0, SMALL_ANGLE, IDLE, 1, 1
2080, 379773386,   9, -13,  -3,   1,  12,   7,  -2,  -2,   0, -13,  -7, 1306, 0.000, 1033, 187, -231, 203, -123, -161, -29, -143, -270, 3688, 1299, 1297, 1307, 1321, 0, SMALL_ANGLE, IDLE, 1, 1
2096, 379789328,  11, -17,  -2,   2,  10,   6,   2,   0,   0, -14,  -8, 1306, 0.000, 1033, 187, -231, 203, -142, -136, -42,  20, -92, 3722, 1288, 1294, 1310, 1332, 0, SMALL_ANGLE, IDLE, 1, 1
2112, 379805309,   7, -19, -20,   3,   9,   6,  -3,   0,   0, -16,  -8, 1306, 0.000, 1033, 187, -231, 209, -98, -170,  68, 371, -96, 3764, 1275, 1323, 1317, 1309, 0, SMALL_ANGLE, IDLE, 1, 1
2128, 379821238,   1, -13,  14,   4,   7,   6,  -3,   3,   0, -16,  -8, 1306, 0.000, 1033, 187, -231, 209, -26, -242, -136, 208, -691, 4333, 1321, 1287, 1285, 1331, 0, SMALL_ANGLE, IDLE, 1, 1
2144, 379837192,  -5,  -7, -10,   4,   6,   5,  -5,   3,   0, -16,  -9, 1306, 0.000, 1056, 172, -236, 213,  61, -304,   1, 280, -665, 3683, 1309, 1315, 1307, 1293, 0, SMALL_ANGLE, IDLE, 1, 1
2160, 379853149, -10,  -2, -18,   3,   6,   5,  -5,   2,   0, -16,  -9, 1306, 0.000, 1056, 172, -236, 219, 112, -369,  52, 229, -297, 3883, 1311, 1325, 1313, 1275, 0, SMALL_ANGLE, IDLE, 1, 1
2176, 379869066, -13,   5,  -4,   2,   6,   5,   4,   3,   0, -15,  -8, 1307, 0.000, 1056, 172, -236, 219, 152, -436, -24, 1136, -417, 3426, 1329, 1299, 1313, 1287, 0, SMALL_ANGLE, IDLE, 1, 1
2192, 379884993, -13,   9,   3,   1,   7,   5,  -3,   1,   0, -15,  -8, 1306, 0.000, 1056, 172, -236, 226, 154, -481, -72, 597, -153, 2268, 1346, 1296, 1300, 1282, 0, SMALL_ANGLE, IDLE, 1, 1
2208, 379900925,  -9,  10,  -6,  -1,   8,   4,   4,   0,   0, -15,  -8, 1306, 0.044, 1056, 172, -236, 230, 111, -498, -17, 395, -570, 3584, 1328, 1296, 1320, 1280, 0, SMALL_ANGLE, IDLE, 1, 1
2224, 379916855,  -5,  13,   4,  -1,   9,   4,   4,   0,   0, -14,  -8, 1306, 0.044, 1056, 172, -236, 230,  52, -509, -77, -21,  64, 3601, 1338, 1278, 1318, 1290, 0, SMALL_ANGLE, IDLE, 1, 1
2240, 379932791,   6,  15,  -2,  -1,  10,   4,   1,  -4,   1, -12,  -9, 1306, 0.000, 1087, 205, -240, 236, -57, -482, -47, -18, -50, 3527, 1323, 1277, 1331, 1293, 0, SMALL_ANGLE, IDLE, 1, 1
2256, 379948735,  14,  15,   1,   0,  12,   4,  10,   0,   1, -11,  -9, 1307, 0.000, 1087, 205, -240, 236, -156, -461, -69, 832,  83, 3403, 1315, 1251, 1353, 1309, 0, SMALL_ANGLE, IDLE, 1, 1
2272, 379964704,  19,   8,  -5,   1,  13,   3,  -1,  -8,   1, -11,  -9, 1307, 0.000, 1087, 205, -240, 242, -210, -379, -29,  20, 177, 3506, 1299, 1277, 1341, 1311, 0, SMALL_ANGLE, IDLE, 1, 1
2288, 379980645,  22,   2,  -6,   3,  13,   3,   0,  -3,   1, -11,  -9, 1306, 0.000, 1087, 205, -240, 246, -248, -306, -21,  56, -30, 3784, 1290, 1272, 1346, 1316, 0, SMALL_ANGLE, IDLE, 1, 1
2304, 379996585,  21,  -5,   3,   5,  13,   3,  -3,  -3,   1, -11,  -8, 1306, 0.000, 1087, 205, -240, 246, -239, -208, -73, -24,  64, 3171, 1294, 1272, 1328, 1330, 0, SMALL_ANGLE, IDLE, 1, 1
2320, 380012563,  15, -12,   6,   7,  12,   3,  -7,  -4,   1, -11,  -8, 1306, 0.000, 1087, 205, -240, 252, -170, -134, -88,  78, 142, 3980, 1296, 1286, 1308, 1334, 0, SMALL_ANGLE, IDLE, 1, 1
2336, 380028458,   8, -10,   8,   8,  11,   3,  -5,  -1,   1, -10,  -9, 1306, 0.000, 1076, 154, -237, 256, -80, -133, -108, -27, -155, 3662, 1306, 1284, 1306, 1328, 0, SMALL_ANGLE, IDLE, 1, 1
2352, 380044428,   0,  -7,  -3,   8,  11,   2,  -1,   3,   1, -10,  -9, 1306, 0.000, 1076, 154, -237, 256,  23, -167, -43, -25,  76, 3672, 1305, 1293, 1321, 1305, 0, SMALL_ANGLE, IDLE, 1, 1
2368, 380060363,  -8,  -3, -10,   8,  10,   2,  -5,   3,   1, -10,  -9, 1306, 0.000, 1076, 154, -237, 258, 123, -213,   5, -17, 128, 3782, 1313, 1309, 1319, 1283, 0, SMALL_ANGLE, IDLE, 1, 1
2384, 380076284, -10,   0,   3,   7,  10,   1,   1,  -3,   1, -10,  -9, 1305, 0.000, 1076, 154, -237, 258, 141, -247, -78, -285, 132, 3662, 1318, 1296, 1306, 1300, 0, SMALL_ANGLE, IDLE, 1, 1
2400, 380092226,  -9,   3, -10,   6,  10,   1,   3,   4,   1, -10, -10, 1305, 0.000, 1076, 154, -237, 262, 126, -289,  -4,  95, 186, 3758, 1313, 1297, 1331, 1279, 0, SMALL_ANGLE, IDLE, 1, 1
2416, 380108138,  -1,   1,   5,   6,  10,   0,   6,  -4,   1, -10, -10, 1305, 0.000, 1076, 154, -237, 265,  29, -271, -98, 522, 242, 3606, 1306, 1282, 1318, 1314, 0, SMALL_ANGLE, IDLE, 1, 1
2432, 380124071,   7,   1,   1,   6,  11,   0,   5,  -2,   1, -10, -10, 1305, 0.000, 1076, 154, -237, 265, -65, -264, -73, -74, 175, 3851, 1298, 1276, 1332, 1314, 0, SMALL_ANGLE, IDLE, 1, 1
2448, 380140023,  11,   2,  -6,   7,  11,   1,   2,   3,   0, -10,  -9, 1305, 0.000, 1081, 186, -239, 270, -144, -283, -26,  85, 183, 3794, 1296, 1274, 1346, 1304, 0, SMALL_ANGLE, IDLE, 1, 1
2464, 380155966,  16,   3,   7,   8,  11,   1,   2,  -1,   0, -10,  -8, 1305, 0.000, 1081, 186, -239, 273, -196, -289, -97, -212, 219, 4011, 1300, 1258, 1336, 1326, 0, SMALL_ANGLE, IDLE, 1, 1
2480, 380171903,  16,   2, -10,  10,  11,   1,  -5,   0,   0, -11,  -7, 1305, 0.000, 1081, 186, -239, 273, -196, -306,  12, -165, -80, 4085, 1288, 1280, 1348, 1304, 0, SMALL_ANGLE, IDLE, 1, 1
2496, 380187856,  14,   2,  -6,  11,  11,   1,   1,   1,   0, -11,  -7, 1305, 0.000, 1081, 186, -239, 278, -179, -302,  -9,  90, -13, 3800, 1288, 1270, 1350, 1312, 0, SMALL_ANGLE, IDLE, 1, 1
2512, 380203806,   7,   2,   9,  12,  12,   1,  -1,  -1,   0, -11,  -7, 1305, 0.000, 1081, 186, -239, 278, -97, -303, -107, 102, 132, 3190, 1310, 1264, 1326, 1320, 0, SMALL_ANGLE, IDLE, 1, 1
2528, 380219746,  -3,   1,  -1,  12,  12,   1,  -8,  -1,   0, -11,  -7, 1305, 0.000, 1081, 186, -239, 284,  36, -290, -42, -62, 231, 3557, 1316, 1292, 1318, 1294, 0, SMALL_ANGLE, IDLE, 1, 1
2544, 380235671,  -5,   0, -10,  12,  12,   0,   0,   0,   0, -11,  -8, 1305, 0.000, 1130, 148, -232, 292,  63, -271,  15, 291,  33, 3887, 1300, 1296, 1334, 1290, 0, SMALL_ANGLE, IDLE, 1, 1
2560, 380251611,  -8,  -3,   6,  11,  12,   0,  -1,  -1,   0, -11,  -8, 1305, 0.008, 1130, 148, -232, 292,  90, -232, -91,  60, 450, 3740, 1317, 1289, 1309, 1305, 0, SMALL_ANGLE, IDLE, 1, 1
2576, 380267542,  -7,  -7,  -7,  11,  11,   0,   0,   0,   0, -11,  -8, 1305, 0.008, 1130, 148, -232, 296,  78, -193,  -8,  72, 351, 3936, 1298, 1304, 1320, 1298, 0, SMALL_ANGLE, IDLE, 1, 1
2592, 380283499,  -5,  -7,  -7,  10,  11,   0,  -2,  -3,   1, -10,  -7, 1305, 0.000, 1130, 148, -232, 302,  81, -170,  -7, -33, 147, 3632, 1296, 1308, 1316, 1300, 0, SMALL_ANGLE, IDLE, 1, 1
2608, 380299444,   0,  -4,   9,  10,  10,   0,   4,   2,   1,  -9,  -7, 1306, 0.000, 1130, 148, -232, 302,  19, -183, -102, 161, 168, 3870, 1309, 1275, 1319, 1321, 0, SMALL_ANGLE, IDLE, 1, 1
2624, 380315381,   2,   0,  -8,  10,  10,   0,   1,   2,   1,  -7,  -7, 1306, 0.000, 1130, 148, -232, 309,  -5, -185,   1, 143, 344, 3676, 1297, 1289, 1339, 1299, 0, SMALL_ANGLE, IDLE, 1, 1
2640, 380331345,   3,   2,   4,  10,  10,   0,  -1,  -5,   1,  -6,  -7, 1307, 0.000, 1138, 176, -232, 309, -20, -177, -75, 317,  83, 3876, 1306, 1284, 1322, 1316, 0, SMALL_ANGLE, IDLE, 1, 1
2656, 380347277,   4,   3, -20,  11,  10,   0,   2,   3,   1,  -6,  -7, 1307, 0.000, 1138, 176, -232, 313, -31, -196,  79, 121,  44, 3815, 1286, 1294, 1360, 1288, 0, SMALL_ANGLE, IDLE, 1, 1
2672, 380363207,   4,   4,   3,  11,  11,   0,   0,   0,   1,  -5,  -8, 1306, 0.008, 1138, 176, -232, 315, -31, -183, -69, -28, 179, 3415, 1309, 1273, 1333, 1309, 0, SMALL_ANGLE, IDLE, 1, 1
2688, 380379157,   2,   6,   3,  11,  11,  -1,  -1,  -5,   1,  -4,  -8, 1306, 0.008, 1138, 176, -232, 315, -13, -177, -71, -61, 212, 3564, 1308, 1280, 1328, 1308, 0, SMALL_ANGLE, IDLE, 1, 1
2704, 380395104,   3,   8, -10,  11,  12,  -1,  -1,  -4,   1,  -2,  -8, 1306, 0.008, 1138, 176, -232, 320, -16, -161,   8,  58, 139, 4088, 1298, 1288, 1346, 1292, 0, SMALL_ANGLE, IDLE, 1, 1
2720, 380411076,   3,   4,   5,  12,  12,  -1,   3,   0,   1,  -2,  -8, 1306, 0.000, 1138, 176, -232, 320, -24, -111, -80, 264, 147, 3742, 1308, 1268, 1336, 1312, 0, SMALL_ANGLE, IDLE, 1, 1
2736, 380427021,   0,  -1,   2,  12,  13,  -1,  -1,  -5,   1,  -1,  -7, 1307, 0.000, 1138, 176, -232, 323,  13, -20, -61, -225, 236, 3701, 1304, 1288, 1324, 1312, 0, SMALL_ANGLE, IDLE, 1, 1
2752, 380442999,   1,  -3,  -2,  12,  13,  -2,  -3,  -4,   1,   0,  -7, 1306, 0.000, 1160, 161, -229, 328,  10,  32, -36, -255, 132, 3810, 1298, 1294, 1326, 1306, 0, SMALL_ANGLE, IDLE, 1, 1
2768, 380458956,  -2,  -7,   0,  12,  12,  -2,   2,   0,   1,   0,  -7, 1305, 0.000, 1160, 161, -229, 328,  43,  80, -50,  38, -109, 3573, 1296, 1290, 1324, 1310, 0, SMALL_ANGLE, IDLE, 1, 1
2784, 380474874,  -1, -10,  -2,  12,  11,  -2,   0,  -4,   1,   0,  -8, 1305, 0.000, 1160, 161, -229, 331,  34, 116, -37, -60, 298, 3453, 1287, 1301, 1317, 1315, 0, SMALL_ANGLE, IDLE, 1, 1
2800, 380490842,  -3, -10,  -3,  11,  10,  -2,  -3,   0,   1,   0,  -8, 1305, 0.000, 1160, 161, -229, 336,  56, 119, -35, 257,  88, 3943, 1295, 1305, 1315, 1305, 0, SMALL_ANGLE, IDLE, 1, 1
2816, 380506819,  -1,  -8,  -6,  11,   9,  -2,   5,   2,   1,   0,  -8, 1306, 0.000, 1160, 161, -229, 336,  34,  94, -13,  16,  23, 3682, 1286, 1296, 1332, 1310, 0, SMALL_ANGLE, IDLE, 1, 1
2832, 380522770,  -2,  -6, -10,  11,   9,  -2,  -1,   0,   1,   0,  -9, 1307, 0.000, 1160, 161, -229, 339,  40,  65,  -1,   3, 473, 3713, 1290, 1308, 1330, 1300, 0, SMALL_ANGLE, IDLE, 1, 1
2848, 380538714,  -1,  -2,  -8,  11,   8,  -3,  -4,   0,   1,   0,  -8, 1307, 0.000, 1143, 158, -227, 339,  36,  21,   0, -175, 362, 3744, 1296, 1306, 1330, 1296, 0, SMALL_ANGLE, IDLE, 1, 1
2864, 380554668,  -1,   0,   7,  11,   8,  -3,   1,   2,   1,   0,  -8, 1307, 0.000, 1143, 158, -227, 345,  33, -14, -94, 216, 132, 3680, 1310, 1282, 1324, 1312, 0, SMALL_ANGLE, IDLE, 1, 1
2880, 380570582,   2,   1,  11,  11,   8,  -2,   1,  -3,   1,   0,  -7, 1306, 0.008, 1143, 158, -227, 348,  -7, -20, -118, -182, 235, 3544, 1307, 1277, 1317, 1323, 0, SMALL_ANGLE, IDLE, 1, 1
2896, 380586508,   1,   4,   5,  11,   9,  -1,  -2,   0,   1,   0,  -6, 1306, 0.008, 1143, 158, -227, 348,   8, -57, -68,   0, 355, 3459, 1313, 1279, 1325, 1307, 0, SMALL_ANGLE, IDLE, 1, 1
2912, 380602444,   2,   5,  -5,  11,   9,  -2,   1,   2,   1,   0,  -5, 1305, 0.008, 1143, 158, -227, 350,  -4, -64,  -5, 201,  97, 3622, 1300, 1282, 1342, 1296, 0, SMALL_ANGLE, IDLE, 1, 1
2928, 380618386,   3,   1,   1,  11,  10,  -2,   1,  -5,   1,   0,  -5, 1305, 0.000, 1143, 158, -227, 354, -26, -22, -41,  58, 139, 2879, 1295, 1285, 1327, 1313, 0, SMALL_ANGLE, IDLE, 1, 1
2944, 380634312,   5,   1, -10,  12,  10,  -2,  -3,   0,   1,   0,  -5, 1305, 0.000, 1148, 176, -232, 354, -40, -19,  29, -107, 213, 3677, 1290, 1292, 1342, 1296, 0, SMALL_ANGLE, IDLE, 1, 1
2960, 380650233,   7,   0,  -8,  12,  10,  -2,   2,   0,   1,   0,  -6, 1305, 0.000, 1148, 176, -232, 357, -64,  -6,   9, -43,  89, 4000, 1284, 1284, 1346, 1306, 0, SMALL_ANGLE, IDLE, 1, 1
2976, 380666181,   4,   2,  -3,  13,  10,  -2,   1,   0,   0,   1,  -7, 1306, 0.000, 1148, 176, -232, 357, -60,  -4, -30,  72, 169, 3458, 1295, 1281, 1341, 1307, 0, SMALL_ANGLE, IDLE, 1, 1
2992, 380682116,   4,   0, -18,  13,  10,  -2,  -2,  -5,   0,   1,  -8, 1307, 0.000, 1148, 176, -232, 362, -59,  25,  58, -251, 446, 3691, 1277, 1307, 1347, 1297, 0, SMALL_ANGLE, IDLE, 1, 1
3008, 380698034,   5,  -1,   0,  14,  10,  -3,   3,   2,   0,   1,  -8, 1307, 0.000, 1148, 176, -232, 365, -65,  37, -51, 388, 110, 3438, 1293, 1277, 1343, 1315, 0, SMALL_ANGLE, IDLE, 1, 1
3024, 380713971,   4,  -3,  -2,  14,  10,  -2,   0,  -1,   0,   2,  -8, 1307, 0.000, 1148, 176, -232, 365, -57,  79, -36, 123, 240, 3486, 1291, 1287, 1335, 1315, 0, SMALL_ANGLE, IDLE, 1, 1
3040, 380729924,  -3,   0,   9,  14,  10,  -2,  -3,  -5,  -1,   5,  -9, 1308, 0.000, 1148, 176, -232, 367,  -2, 117, -114, -37, 339, 3671, 1312, 1288, 1314, 1318, 0, SMALL_ANGLE, IDLE, 1, 1
3056, 380745862,  -6,   4,   9,  14,  10,  -2,   1,   0,  -2,   7,  -9, 1308, 0.000, 1144, 148, -231, 367,  23, 115, -115, 194,  52, 3661, 1320, 1278, 1324, 1310, 0, SMALL_ANGLE, IDLE, 1, 1
3072, 380761821,  -5,   8,  -6,  13,  10,  -3,   3,  -3,  -2,  11,  -9, 1308, 0.000, 1144, 148, -231, 368,  -2, 161, -23,  26, 273, 3522, 1303, 1291, 1343, 1295, 0, SMALL_ANGLE, IDLE, 1, 1
3088, 380777751,  -3,   4,  -2,  13,  11,  -3,   0,  -5,  -2,  11,  -9, 1308, 0.000, 1144, 148, -231, 372, -20, 213, -51, 197, 165, 3709, 1303, 1293, 1333, 1303, 0, SMALL_ANGLE, IDLE, 1, 1
3104, 380793683,  -1,   3,   1,  13,  11,  -3,   1,   0,  -3,  13,  -7, 1307, 0.000, 1144, 148, -231, 372, -70, 275, -55, 301, -16, 3745, 1306, 1282, 1336, 1304, 0, SMALL_ANGLE, IDLE, 1, 1
3120, 380809609,  -1,   2,  12,  12,  11,  -3,   3,  -4,  -5,  16,  -6, 1307, 0.000, 1144, 148, -231, 374, -123, 359, -114, -204, 129, 3806, 1311, 1275, 1321, 1321, 0, SMALL_ANGLE, IDLE, 1, 1
3136, 380825525,  -7,   1,  -7,  12,  11,  -1,  -1,  -8,  -8,  19,  -5, 1307, 0.044, 1144, 148, -231, 376, -123, 444,   9, -114, 201, 3547, 1299, 1307, 1323, 1299, 0, SMALL_ANGLE, IDLE, 1, 1
3152, 380841477,  -7,  -2,  -3,  12,  11,  -2,  -1,  -2, -10,  21,  -5, 1307, 0.044, 1150, 169, -228, 376, -165, 525, -18, 252,  -7, 3220, 1305, 1301, 1323, 1299, 0, SMALL_ANGLE, IDLE, 1, 1
3168, 380857418,  -6, -14,   0,  11,  10,  -2,   0,  -8, -10,  21,  -5, 1307, 0.000, 1150, 169, -228, 377, -174, 673, -34, 246, 258, 3455, 1288, 1316, 1302, 1322, 0, SMALL_ANGLE, IDLE, 1, 1
3184, 380873368,  -5, -19,   9,  11,   9,  -2,   0,  -7, -11,  23,  -5, 1306, 0.000, 1150, 169, -228, 377, -213, 783, -93, -20,  53, 3514, 1290, 1310, 1288, 1336, 0, SMALL_ANGLE, IDLE, 1, 1
3200, 380889317,  -3, -25,   1,  10,   7,  -1,   2,   0, -11,  23,  -4, 1306, 0.000, 1150, 169, -228, 381, -236, 852, -38, 230,  30, 3944, 1279, 1315, 1297, 1333, 0, SMALL_ANGLE, IDLE, 1, 1
3216, 380905261,   0, -27,   8,  10,   4,  -1,   0,  -3, -11,  22,  -5, 1307, 0.017, 1150, 169, -228, 383, -276, 863, -87, 740,   0, 3945, 1278, 1316, 1284, 1350, 0, SMALL_ANGLE, IDLE, 1, 1
3232, 380921188,   2, -21, -16,  11,   2,  -1,  -1,   2, -11,  22,  -5, 1307, 0.017, 1150, 169, -228, 383, -303, 785,  64, 139,  36, 3405, 1261, 1329, 1319, 1319, 0, SMALL_ANGLE, IDLE, 1, 1
3248, 380937149,  -3, -19,  -8,  11,   0,  -2,  -4,   5, -11,  19,  -5, 1307, 0.017, 1110, 151, -222, 385, -241, 687,  19, -125, -22, 3920, 1279, 1327, 1307, 1315, 0, SMALL_ANGLE, IDLE, 1, 1
3264, 380953094,   0, -11,  -6,  11,  -2,  -2,  -1,   7, -10,  18,  -7, 1307, 0.000, 1110, 151, -222, 386, -244, 569, -15, 153, -208, 4100, 1283, 1311, 1319, 1315, 0, SMALL_ANGLE, IDLE, 1, 1
3280, 380969045,   0,  -9,  -8,  10,  -2,  -2,   2,   0, -10,  16,  -7, 1307, 0.000, 1110, 151, -222, 386, -248, 492,  -2, 222, -149, 4184, 1274, 1316, 1318, 1320, 0, SMALL_ANGLE, IDLE, 1, 1
3296, 380984974,   1,  -4,   1,  11,  -3,  -3,   0,   4, -10,  14,  -7, 1307, 0.000, 1110, 151, -222, 390, -261, 385, -54, 274, 192, 4025, 1290, 1300, 1318, 1320, 0, SMALL_ANGLE, IDLE, 1, 1
3312, 381000904,  -1,   0, -16,  11,  -3,  -3,  -6,   3, -10,  14,  -7, 1307, 0.000, 1110, 151, -222, 390, -243, 328,  52, 698, -204, 4117, 1284, 1322, 1330, 1292, 0, SMALL_ANGLE, IDLE, 1, 1
3328, 381016850,   1,  -7,  18,  11,  -4,  -3,  -5,  -2,  -9,  10,  -8, 1307, 0.000, 1110, 151, -222, 392, -243, 324, -162, 638, -151, 3928, 1302, 1298, 1286, 1342, 0, SMALL_ANGLE, IDLE, 1, 1
3344, 381032791,   2, -17,   0,  11,  -5,  -2,   3,  -1,  -9,   6,  -8, 1307, 0.000, 1110, 151, -222, 393, -259, 340, -51, 1164, -241, 3743, 1266, 1316, 1302, 1344, 0, SMALL_ANGLE, IDLE, 1, 1
3360, 381048753,   9, -19,  -4,  11,  -6,  -2,  -2,   2,  -6,   4,  -8, 1307, 0.000, 1079, 137, -222, 393, -269, 323, -27, -18, 195, 4038, 1260, 1318, 1308, 1342, 0, SMALL_ANGLE, IDLE, 1, 1
3376, 381064716,   8, -12,  -8,  12,  -8,  -2,  -1,   9,  -6,   4,  -8, 1307, 0.000, 1079, 137, -222, 394, -248, 240,  -3, -43, -32, 4019, 1267, 1309, 1325, 1327, 0, SMALL_ANGLE, IDLE, 1, 1
3392, 381080641,   8,  -7,  -4,  13,  -9,  -3,   1,   3,  -3,   3,  -8, 1308, 0.000, 1079, 137, -222, 394, -186, 158, -31, 321,  35, 3935, 1266, 1306, 1324, 1336, 0, SMALL_ANGLE, IDLE, 1, 1
3408, 381096597,   9,   1,  -4,  14,  -9,  -3,  -5,   2,   0,   3,  -7, 1308, 0.000, 1079, 137, -222, 394, -119,  51, -23, 684, 110, 3856, 1277, 1303, 1327, 1325, 0, SMALL_ANGLE, IDLE, 1, 1
3424, 381112547,   8,   8,   0,  15,  -9,  -3,  -3,   0,   2,   3,  -6, 1308, 0.000, 1079, 137, -222, 398, -60, -31, -42, -98, -246, 3986, 1284, 1292, 1330, 1326, 0, SMALL_ANGLE, IDLE, 1, 1
3440, 381128496,   0,  15,   6,  15,  -7,  -3,  -5,   3,   2,   3,  -5, 1308, 0.000, 1079, 137, -222, 398,  37, -122, -74, -215, 330, 3533, 1312, 1284, 1326, 1310, 0, SMALL_ANGLE, IDLE, 1, 1
3456, 381144432,  -4,  17,   0,  15,  -6,  -2,  -7,   3,   2,   3,  -5, 1308, 0.000, 1065, 102, -212, 400,  96, -138, -32, 472, 114, 3828, 1316, 1292, 1328, 1296, 0, SMALL_ANGLE, IDLE, 1, 1
3472, 381160359, -14,  10,  -5,  14,  -5,  -2,  -5,  -5,   2,   3,  -5, 1310, 0.000, 1065, 102, -212, 401, 211, -60,  -7, 490, 161, 3774, 1308, 1322, 1312, 1298, 0, SMALL_ANGLE, IDLE, 1, 1
